CVEGEO,homi_count,POBTOT,P_18YMAS,P18YM_PB,GRAPROES,VIVPAR_HAB,VPH_PISODT,PROM_OCUP,VPH_TV,VPH_AUTOM,VPH_PC,VPH_INTER,INDICE_GLOBAL,NSE_num,NSE_char
0901000011330,3.0,7665.0,5116.0,2571.0,10.28,1869.0,1829.0,3.9,1824.0,997.0,932.0,768.0,0.535720139613256,5.0,C
0901000011345,2.0,7849.0,5376.0,2124.0,9.24,1882.0,1861.0,4.12,1849.0,710.0,688.0,488.0,0.447481733073004,4.0,C-
090100001135A,3.0,6529.0,4443.0,1948.0,9.62,1556.0,1530.0,4.17,1520.0,617.0,567.0,414.0,0.46048677089535,4.0,C-
0901000011364,1.0,5744.0,3962.0,1570.0,9.16,1493.0,1473.0,3.83,1465.0,472.0,528.0,406.0,0.434828175876878,4.0,C-
0901000011379,2.0,904.0,626.0,426.0,12.25,220.0,210.0,4.11,218.0,177.0,172.0,162.0,0.71050891687904,7.0,A/B
0901000011434,2.0,5422.0,3791.0,1761.0,9.74,1307.0,1273.0,4.09,1289.0,568.0,594.0,437.0,0.490741241593201,5.0,C
0901000011453,3.0,5214.0,3493.0,1030.0,8.47,1280.0,1244.0,4.07,1253.0,317.0,387.0,272.0,0.384055244727701,3.0,D+
0901000011468,0.0,2505.0,1657.0,440.0,8.3,668.0,658.0,3.73,649.0,153.0,173.0,134.0,0.368296657044381,2.0,D
0901000011472,3.0,4214.0,2770.0,838.0,8.4,1046.0,1022.0,4.02,1030.0,291.0,331.0,236.0,0.39424363924649,3.0,D+
0901000011487,2.0,4207.0,2820.0,954.0,8.74,1100.0,1095.0,3.82,1079.0,304.0,329.0,233.0,0.398277401676338,3.0,D+
0901000011519,5.0,4697.0,3119.0,1147.0,9.06,1245.0,1183.0,3.73,1229.0,555.0,504.0,380.0,0.457222961102296,4.0,C-
0901000011523,4.0,3673.0,2418.0,744.0,8.5,850.0,804.0,4.29,832.0,293.0,281.0,198.0,0.406787387019585,3.0,D+
0901000011542,1.0,1642.0,1109.0,1057.0,15.12,594.0,550.0,2.31,585.0,572.0,562.0,549.0,0.832518246968606,7.0,A/B
0901000011557,0.0,6184.0,4219.0,1730.0,9.32,1498.0,1483.0,4.09,1472.0,580.0,563.0,402.0,0.451329139685792,4.0,C-
0901000011561,1.0,2642.0,1784.0,580.0,8.7,683.0,644.0,3.87,661.0,221.0,206.0,157.0,0.401082669386625,3.0,D+
0901000011580,1.0,6923.0,4848.0,2066.0,9.48,1749.0,1703.0,3.87,1706.0,697.0,688.0,483.0,0.457108183811004,4.0,C-
0901000011595,1.0,5743.0,3869.0,1205.0,8.53,1327.0,1272.0,4.33,1311.0,447.0,421.0,307.0,0.409989323768054,3.0,D+
0901000011627,1.0,5687.0,3892.0,1711.0,9.54,1449.0,1417.0,3.9,1417.0,663.0,638.0,446.0,0.482685696452878,5.0,C
0901000011631,0.0,5312.0,3619.0,1419.0,8.9,1311.0,1285.0,4.02,1285.0,529.0,481.0,364.0,0.447563807897971,4.0,C-
0901000011646,2.0,5279.0,3590.0,1277.0,8.84,1240.0,1220.0,4.24,1209.0,473.0,440.0,303.0,0.43339684023171,4.0,C-
0901000011650,2.0,4960.0,3363.0,1191.0,8.94,1087.0,1073.0,4.54,1067.0,429.0,416.0,277.0,0.444609478908956,4.0,C-
0901000011665,0.0,2702.0,1923.0,840.0,9.32,653.0,631.0,4.13,642.0,278.0,258.0,207.0,0.469592173969864,4.0,C-
090100001167A,6.0,7452.0,5233.0,2326.0,9.68,1929.0,1849.0,3.85,1897.0,779.0,751.0,589.0,0.467380291784866,4.0,C-
0901000011684,2.0,4995.0,3576.0,1912.0,10.49,1367.0,1362.0,3.65,1348.0,759.0,718.0,626.0,0.559204247924202,6.0,C+
0901000011699,0.0,6677.0,4749.0,2252.0,9.87,1799.0,1718.0,3.69,1772.0,893.0,845.0,639.0,0.503978085323759,5.0,C
0901000011716,2.0,7029.0,4701.0,1493.0,8.38,1809.0,1776.0,3.88,1753.0,484.0,505.0,319.0,0.382981101897571,3.0,D+
0901000011720,2.0,3014.0,1997.0,834.0,9.61,758.0,733.0,3.88,739.0,375.0,300.0,238.0,0.477803263060624,4.0,C-
0901000011735,2.0,8419.0,5619.0,2041.0,8.91,2102.0,1986.0,3.99,2044.0,747.0,657.0,491.0,0.415432765232463,3.0,D+
090100001174A,2.0,8319.0,5452.0,1750.0,8.63,2090.0,2029.0,3.93,2025.0,645.0,569.0,378.0,0.389437552896448,3.0,D+
0901000011754,0.0,2888.0,1884.0,572.0,8.42,709.0,666.0,4.06,690.0,205.0,197.0,130.0,0.377752331476262,3.0,D+
0901000011769,1.0,7285.0,4993.0,2403.0,10.04,1819.0,1787.0,3.98,1789.0,927.0,796.0,594.0,0.504265592091762,5.0,C
0901000011773,2.0,4657.0,3359.0,1654.0,10.07,1255.0,1195.0,3.64,1203.0,473.0,558.0,416.0,0.481643609077002,4.0,C-
0901000011788,2.0,4201.0,2848.0,1053.0,8.97,945.0,931.0,4.37,924.0,353.0,365.0,281.0,0.450670037296737,4.0,C-
0901000011792,1.0,2952.0,2033.0,906.0,9.5,756.0,750.0,3.85,739.0,270.0,291.0,212.0,0.457260298842716,4.0,C-
0901000011805,1.0,3887.0,2661.0,1138.0,9.45,1018.0,1011.0,3.72,1003.0,352.0,413.0,316.0,0.459256328669342,4.0,C-
090100001181A,3.0,5583.0,3808.0,1626.0,9.56,1493.0,1450.0,3.66,1447.0,567.0,629.0,496.0,0.467505900271061,4.0,C-
0901000011824,2.0,5001.0,3415.0,1444.0,9.16,1427.0,1385.0,3.44,1373.0,603.0,623.0,521.0,0.475753633250971,4.0,C-
0901000011839,0.0,5213.0,3542.0,1557.0,9.58,1323.0,1310.0,3.79,1284.0,515.0,580.0,438.0,0.475014621387639,4.0,C-
0901000011843,2.0,7999.0,5627.0,2897.0,10.55,2271.0,2204.0,3.52,2212.0,1078.0,1182.0,998.0,0.535838979826168,5.0,C
0901000011858,0.0,10926.0,8121.0,5674.0,12.41,3256.0,3185.0,3.34,3216.0,2374.0,2398.0,2238.0,0.689655143393558,7.0,A/B
0901000011881,0.0,3364.0,2549.0,2211.0,13.54,1022.0,884.0,3.27,1011.0,930.0,930.0,891.0,0.788047942582638,7.0,A/B
0901000011913,0.0,3857.0,2829.0,1433.0,10.09,1006.0,999.0,3.81,993.0,453.0,490.0,399.0,0.519970926403668,5.0,C
0901000011928,2.0,2324.0,1748.0,1175.0,11.58,647.0,642.0,3.55,646.0,379.0,419.0,343.0,0.620733304095532,6.0,C+
0901000011932,1.0,2541.0,1655.0,451.0,8.29,645.0,633.0,3.88,625.0,182.0,193.0,127.0,0.382920862561948,3.0,D+
0901000011947,1.0,4512.0,3274.0,1841.0,10.67,1203.0,1187.0,3.71,1185.0,649.0,628.0,464.0,0.546114751622054,5.0,C
0901000011951,8.0,4701.0,3025.0,802.0,8.24,1211.0,1189.0,3.88,1185.0,368.0,290.0,202.0,0.371318288624086,2.0,D
0901000011966,1.0,3288.0,2476.0,1295.0,10.39,902.0,892.0,3.64,887.0,446.0,451.0,344.0,0.529960628147844,5.0,C
0901000011970,3.0,4163.0,2910.0,1283.0,9.61,1061.0,1049.0,3.91,1042.0,447.0,469.0,333.0,0.481700131896828,4.0,C-
0901000011985,2.0,4261.0,2806.0,667.0,8.0,1017.0,991.0,4.18,987.0,288.0,259.0,173.0,0.366796204235867,2.0,D
090100001199A,1.0,3391.0,2267.0,642.0,8.42,821.0,805.0,4.13,793.0,308.0,246.0,171.0,0.405499622332367,3.0,D+
0901000012004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358872007071284,2.0,D
0901000012019,1.0,2998.0,2009.0,681.0,8.71,625.0,597.0,4.79,616.0,228.0,211.0,150.0,0.425805409814626,3.0,D+
0901000012023,0.0,3993.0,2635.0,813.0,8.59,944.0,926.0,4.15,930.0,292.0,287.0,188.0,0.398088495632392,3.0,D+
0901000012038,0.0,3684.0,2479.0,932.0,9.06,868.0,848.0,4.22,851.0,345.0,332.0,239.0,0.450195556712968,4.0,C-
0901000012042,2.0,3732.0,2485.0,799.0,8.45,938.0,913.0,3.97,909.0,237.0,278.0,195.0,0.388156965458884,3.0,D+
0901000012057,2.0,4586.0,3145.0,1200.0,9.12,1167.0,1150.0,3.85,1143.0,460.0,449.0,324.0,0.448518705386403,4.0,C-
0901000012061,2.0,6415.0,4165.0,2872.0,12.35,1806.0,1707.0,3.34,1734.0,1315.0,1355.0,1083.0,0.663537098318639,6.0,C+
0901000012076,0.0,2688.0,1868.0,813.0,9.56,634.0,620.0,4.21,617.0,273.0,278.0,204.0,0.481110213977807,4.0,C-
0901000012080,1.0,2599.0,1962.0,1354.0,11.98,796.0,775.0,3.23,783.0,499.0,539.0,421.0,0.628547635321071,6.0,C+
0901000012095,2.0,5291.0,3666.0,1867.0,10.24,1444.0,1410.0,3.65,1404.0,677.0,712.0,533.0,0.514326947884785,5.0,C
0901000012108,0.0,4291.0,2923.0,929.0,8.55,900.0,885.0,4.76,882.0,321.0,350.0,241.0,0.434747079810371,4.0,C-
0901000012112,4.0,9556.0,6490.0,2636.0,9.33,2409.0,2353.0,3.95,2371.0,959.0,1028.0,754.0,0.465187161492241,4.0,C-
0901000012131,1.0,1847.0,1437.0,842.0,10.93,562.0,554.0,3.24,550.0,255.0,321.0,246.0,0.559260294626452,6.0,C+
0901000012146,0.0,2652.0,2001.0,1084.0,10.21,802.0,792.0,3.3,794.0,288.0,390.0,286.0,0.502577477953533,5.0,C
0901000012150,2.0,4498.0,3466.0,2178.0,11.23,1463.0,1429.0,3.07,1442.0,673.0,819.0,671.0,0.561038089263858,6.0,C+
0901000012165,0.0,3529.0,2459.0,1032.0,9.33,903.0,892.0,3.83,891.0,325.0,367.0,272.0,0.45894165194038,4.0,C-
0901000012184,0.0,2501.0,1786.0,886.0,10.04,686.0,685.0,3.54,672.0,310.0,331.0,255.0,0.510940822514575,5.0,C
0901000012199,3.0,5227.0,3611.0,1532.0,9.55,1343.0,1319.0,3.82,1323.0,536.0,612.0,479.0,0.479891030405019,4.0,C-
0901000012201,0.0,2830.0,1967.0,711.0,9.03,645.0,626.0,4.35,636.0,258.0,236.0,172.0,0.444906093544645,4.0,C-
0901000012216,3.0,3253.0,2138.0,631.0,8.17,714.0,679.0,4.53,700.0,265.0,208.0,122.0,0.390849909467997,3.0,D+
0901000012220,1.0,3397.0,2276.0,735.0,8.64,780.0,765.0,4.32,767.0,267.0,246.0,175.0,0.411498904080534,3.0,D+
0901000012235,2.0,4172.0,2799.0,1103.0,9.14,946.0,932.0,4.38,930.0,369.0,359.0,253.0,0.452637647241555,4.0,C-
090100001224A,0.0,3113.0,2165.0,1090.0,10.2,778.0,769.0,3.97,766.0,407.0,421.0,330.0,0.540853163577588,5.0,C
0901000012254,2.0,4367.0,3110.0,1809.0,11.13,1153.0,1104.0,3.77,1113.0,623.0,684.0,566.0,0.582307848116763,6.0,C+
0901000012269,0.0,1758.0,1212.0,766.0,11.87,513.0,508.0,3.43,505.0,320.0,323.0,294.0,0.620772059983063,6.0,C+
0901000012273,0.0,52.0,33.0,14.0,9.66,9.0,8.0,5.78,9.0,5.0,5.0,3.0,0.50883194026584,5.0,C
0901000012288,1.0,5792.0,3993.0,2451.0,11.03,1429.0,1383.0,3.94,1396.0,847.0,917.0,743.0,0.603584009998576,6.0,C+
0901000012292,1.0,5342.0,3575.0,2159.0,10.92,1445.0,1428.0,3.57,1419.0,798.0,857.0,696.0,0.581922307538453,6.0,C+
0901000012305,2.0,3566.0,2269.0,715.0,8.38,847.0,818.0,4.18,827.0,212.0,227.0,134.0,0.374978987695535,3.0,D+
090100001231A,1.0,2784.0,1922.0,940.0,10.15,717.0,677.0,3.82,695.0,326.0,344.0,288.0,0.510501491438665,5.0,C
0901000012324,1.0,2789.0,1876.0,741.0,9.45,675.0,660.0,4.13,658.0,281.0,251.0,205.0,0.459320300954655,4.0,C-
0901000012339,0.0,2303.0,1522.0,1194.0,13.62,565.0,506.0,4.07,552.0,534.0,536.0,532.0,0.809428309701249,7.0,A/B
0901000012343,0.0,5393.0,3470.0,1050.0,8.44,1319.0,1277.0,4.08,1295.0,461.0,353.0,272.0,0.394452863977372,3.0,D+
0901000012358,0.0,2250.0,1496.0,1313.0,14.7,655.0,609.0,3.44,653.0,652.0,653.0,651.0,0.850415111864031,7.0,A/B
0901000012362,0.0,2390.0,1676.0,747.0,9.68,600.0,589.0,3.96,589.0,240.0,291.0,229.0,0.498052602525748,5.0,C
0901000012377,0.0,2563.0,1793.0,1178.0,11.49,736.0,722.0,3.47,729.0,484.0,492.0,416.0,0.629868552669455,6.0,C+
090110001001A,1.0,5312.0,3472.0,1813.0,10.15,1391.0,1367.0,3.71,1373.0,596.0,640.0,427.0,0.497612170544602,5.0,C
0901100010039,1.0,6636.0,4538.0,2464.0,10.33,1751.0,1714.0,3.74,1717.0,741.0,780.0,599.0,0.504593622629281,5.0,C
0901100010043,3.0,5127.0,3465.0,1554.0,9.54,1232.0,1210.0,4.13,1204.0,462.0,440.0,314.0,0.453630374637893,4.0,C-
0901100010058,2.0,4119.0,2858.0,1665.0,10.78,1098.0,1081.0,3.63,1083.0,554.0,590.0,435.0,0.549105295140472,5.0,C
0901100010077,1.0,3452.0,2378.0,1095.0,9.56,913.0,903.0,3.74,893.0,366.0,363.0,276.0,0.471643414843428,4.0,C-
0901100010096,0.0,3530.0,2396.0,1176.0,9.83,882.0,874.0,3.94,873.0,380.0,362.0,271.0,0.486995537718269,5.0,C
0901100010113,0.0,2777.0,1962.0,882.0,9.55,725.0,714.0,3.77,704.0,241.0,242.0,164.0,0.439209177523055,4.0,C-
0901100010128,1.0,3706.0,2453.0,1112.0,9.64,881.0,865.0,4.18,864.0,369.0,343.0,259.0,0.471921178258641,4.0,C-
0901100010132,3.0,4823.0,3355.0,1686.0,9.97,1215.0,1199.0,3.95,1191.0,517.0,506.0,360.0,0.487766150103399,5.0,C
0901100010147,2.0,3110.0,2149.0,1087.0,10.01,787.0,770.0,3.93,770.0,333.0,310.0,210.0,0.478992974385552,4.0,C-
0901100010151,1.0,1736.0,1177.0,488.0,9.56,434.0,424.0,3.95,422.0,182.0,164.0,113.0,0.458077350209958,4.0,C-
0901100010166,0.0,2824.0,1894.0,830.0,9.5,677.0,656.0,4.14,661.0,262.0,224.0,152.0,0.442680907281235,4.0,C-
0901100010170,0.0,3981.0,2617.0,1234.0,9.77,976.0,958.0,4.06,958.0,393.0,362.0,247.0,0.463955648072523,4.0,C-
0901100010185,2.0,4041.0,2681.0,1229.0,9.63,1020.0,999.0,3.95,990.0,440.0,391.0,266.0,0.466718586671992,4.0,C-
0901100010202,2.0,4276.0,2907.0,1248.0,9.33,1080.0,1063.0,3.94,1056.0,419.0,374.0,265.0,0.447904073910266,4.0,C-
0901100010217,2.0,5749.0,3933.0,2016.0,10.12,1440.0,1419.0,3.97,1413.0,665.0,636.0,430.0,0.501034095414299,5.0,C
0901100010240,1.0,3239.0,2164.0,1062.0,10.05,798.0,787.0,4.04,782.0,326.0,296.0,197.0,0.469248078937772,4.0,C-
0901100010255,2.0,1554.0,1050.0,507.0,9.9,368.0,363.0,4.19,359.0,156.0,131.0,95.0,0.468318383070903,4.0,C-
090110001026A,0.0,1743.0,1170.0,609.0,10.32,461.0,453.0,3.75,448.0,234.0,194.0,128.0,0.502069666139857,5.0,C
0901100010274,0.0,3717.0,2414.0,1048.0,9.65,923.0,904.0,4.01,909.0,383.0,331.0,241.0,0.45710165597037,4.0,C-
0901100010289,1.0,3128.0,2100.0,1001.0,9.85,782.0,773.0,3.91,759.0,348.0,298.0,229.0,0.479888824401545,4.0,C-
0901100010306,1.0,2672.0,1785.0,757.0,9.24,640.0,631.0,4.14,630.0,244.0,204.0,155.0,0.440452398423484,4.0,C-
0901100010310,1.0,3583.0,2480.0,1132.0,9.64,911.0,895.0,3.91,895.0,354.0,343.0,255.0,0.463997082384841,4.0,C-
0901100010325,0.0,3795.0,2695.0,1403.0,10.14,965.0,962.0,3.88,950.0,464.0,426.0,324.0,0.512334719926312,5.0,C
0901100010344,0.0,1211.0,858.0,373.0,9.6,301.0,297.0,4.02,295.0,132.0,127.0,92.0,0.481124520638771,4.0,C-
0901100010359,1.0,2322.0,1614.0,802.0,9.95,585.0,578.0,3.94,577.0,256.0,249.0,174.0,0.49386529640008,5.0,C
0901100010363,0.0,2674.0,1823.0,875.0,9.82,665.0,658.0,3.98,653.0,255.0,277.0,200.0,0.479908788113219,4.0,C-
0901100010378,1.0,2289.0,1523.0,806.0,10.44,542.0,527.0,4.15,532.0,250.0,222.0,162.0,0.50067230295746,5.0,C
0901100010382,0.0,1101.0,748.0,354.0,10.16,295.0,279.0,3.73,283.0,110.0,110.0,85.0,0.465292682861267,4.0,C-
0901100010397,1.0,1705.0,1153.0,555.0,9.81,444.0,423.0,3.82,432.0,193.0,155.0,108.0,0.461537979762352,4.0,C-
090110001040A,0.0,1589.0,1063.0,470.0,9.81,412.0,393.0,3.83,402.0,160.0,151.0,97.0,0.452496549326871,4.0,C-
0901100010414,0.0,1718.0,1189.0,551.0,9.81,445.0,436.0,3.85,437.0,185.0,175.0,110.0,0.468844126293589,4.0,C-
0901100010433,0.0,2537.0,1804.0,1015.0,10.59,672.0,662.0,3.76,653.0,266.0,281.0,211.0,0.501547073258058,5.0,C
0901100010448,0.0,1500.0,1063.0,564.0,10.31,387.0,383.0,3.88,375.0,151.0,156.0,110.0,0.48736738353996,5.0,C
0901100010452,4.0,10616.0,7003.0,3129.0,9.53,2589.0,2545.0,4.09,2529.0,883.0,884.0,628.0,0.443894565672629,4.0,C-
0901100010575,0.0,5616.0,3617.0,1592.0,9.49,1372.0,1356.0,4.08,1337.0,577.0,495.0,366.0,0.461233146717366,4.0,C-
0901100010594,7.0,7827.0,5020.0,1575.0,8.38,1906.0,1860.0,4.05,1845.0,543.0,453.0,317.0,0.376223565549579,3.0,D+
0901100010607,5.0,5871.0,3855.0,1295.0,8.65,1393.0,1375.0,4.2,1355.0,442.0,353.0,242.0,0.391838075958918,3.0,D+
0901100010626,3.0,3857.0,2672.0,1497.0,10.58,1009.0,962.0,3.75,995.0,489.0,502.0,338.0,0.523076845219097,5.0,C
0901100010630,2.0,2748.0,1957.0,986.0,9.92,681.0,668.0,4.0,666.0,283.0,286.0,218.0,0.488561039844204,5.0,C
0901100010645,1.0,5027.0,3410.0,1415.0,9.24,1235.0,1221.0,4.02,1211.0,468.0,447.0,314.0,0.448395255658348,4.0,C-
090110001065A,0.0,3601.0,2399.0,992.0,9.46,871.0,852.0,4.09,842.0,350.0,324.0,249.0,0.456820827680107,4.0,C-
0901100010664,0.0,6464.0,4253.0,1621.0,9.04,1636.0,1572.0,3.93,1600.0,560.0,539.0,328.0,0.416877448280438,3.0,D+
0901100010679,3.0,3655.0,2407.0,973.0,9.49,890.0,867.0,4.07,873.0,353.0,288.0,203.0,0.438733848320375,4.0,C-
0901100010753,4.0,6697.0,4461.0,1941.0,9.5,1636.0,1586.0,4.06,1595.0,632.0,564.0,410.0,0.448916867635716,4.0,C-
0901100010768,0.0,45.0,22.0,7.0,8.09,9.0,8.0,5.0,8.0,3.0,0.0,0.0,0.308686327504481,2.0,D
0901100010772,1.0,1728.0,1031.0,423.0,9.29,399.0,375.0,4.29,387.0,165.0,115.0,40.0,0.411056692092135,3.0,D+
0901100010804,1.0,129.0,76.0,22.0,8.48,32.0,32.0,4.03,32.0,13.0,12.0,11.0,0.441510025062657,4.0,C-
0901100010819,0.0,1248.0,821.0,340.0,9.06,290.0,272.0,4.25,284.0,117.0,96.0,63.0,0.43215648786658,4.0,C-
0901100010823,0.0,322.0,183.0,80.0,9.22,78.0,76.0,4.13,77.0,27.0,26.0,13.0,0.42639732788568,3.0,D+
0901100010927,0.0,4052.0,2704.0,1200.0,9.61,1010.0,1e3,3.99,995.0,384.0,414.0,292.0,0.466894055232257,4.0,C-
0901100010931,4.0,3712.0,2422.0,997.0,9.29,897.0,870.0,4.1,873.0,353.0,305.0,188.0,0.437864173006617,4.0,C-
0901100010946,0.0,3715.0,2496.0,1153.0,9.58,916.0,890.0,4.03,881.0,354.0,327.0,229.0,0.455432693793356,4.0,C-
0901100010950,4.0,7574.0,5018.0,2063.0,9.39,1801.0,1774.0,4.19,1763.0,627.0,610.0,399.0,0.436872000928656,4.0,C-
0901100010984,1.0,4032.0,2773.0,1331.0,9.89,977.0,949.0,4.11,952.0,499.0,433.0,326.0,0.50757704389539,5.0,C
0901100010999,0.0,2757.0,1852.0,612.0,8.75,635.0,628.0,4.34,628.0,235.0,199.0,142.0,0.424163267375766,3.0,D+
0901100011056,5.0,1932.0,1326.0,990.0,12.03,569.0,562.0,3.27,564.0,321.0,355.0,298.0,0.627401502602421,6.0,C+
0901100011075,0.0,2103.0,1499.0,957.0,11.14,664.0,657.0,3.16,656.0,310.0,358.0,275.0,0.558320946776467,5.0,C
090110001108A,1.0,2105.0,1463.0,1011.0,11.31,624.0,614.0,3.37,615.0,324.0,373.0,264.0,0.584454392725069,6.0,C+
0901100011094,2.0,451.0,294.0,104.0,8.67,100.0,98.0,4.45,99.0,44.0,44.0,31.0,0.468321880337283,4.0,C-
0901100011111,2.0,4447.0,2917.0,1143.0,9.2,1059.0,1042.0,4.18,1043.0,378.0,318.0,217.0,0.423225020763457,3.0,D+
0901100011145,0.0,3241.0,2308.0,1411.0,11.19,944.0,914.0,3.3,931.0,448.0,507.0,387.0,0.552671589317775,5.0,C
090110001122A,3.0,3562.0,2294.0,911.0,9.16,908.0,895.0,3.91,891.0,296.0,282.0,138.0,0.409834089051566,3.0,D+
0901100011234,1.0,2710.0,1795.0,1087.0,10.77,766.0,765.0,3.51,763.0,384.0,394.0,303.0,0.548383303075549,5.0,C
0901100011249,5.0,4592.0,3019.0,1169.0,9.07,1129.0,1088.0,4.03,1101.0,384.0,415.0,311.0,0.435653531215625,4.0,C-
0901100011253,2.0,2658.0,1832.0,883.0,9.62,690.0,655.0,3.84,680.0,285.0,272.0,221.0,0.471512283050444,4.0,C-
0901100011268,6.0,3358.0,2296.0,1016.0,9.53,861.0,856.0,3.89,850.0,336.0,318.0,223.0,0.460431627850113,4.0,C-
0901100011272,1.0,2278.0,1553.0,866.0,10.36,628.0,619.0,3.61,621.0,303.0,314.0,224.0,0.528654736031914,5.0,C
0901100011287,3.0,2056.0,1329.0,657.0,9.77,497.0,497.0,4.0,489.0,221.0,237.0,87.0,0.48781006740614,5.0,C
0901100011291,3.0,3013.0,2123.0,935.0,9.57,783.0,753.0,3.83,761.0,363.0,300.0,210.0,0.468968528909672,4.0,C-
0901100011304,1.0,1307.0,909.0,672.0,11.97,393.0,389.0,3.26,392.0,236.0,247.0,195.0,0.626105336323486,6.0,C+
0901100011319,0.0,1931.0,1311.0,887.0,11.16,567.0,560.0,3.35,562.0,285.0,327.0,250.0,0.579771549733547,6.0,C+
0901100011323,1.0,756.0,501.0,343.0,11.35,210.0,204.0,3.6,209.0,117.0,120.0,91.0,0.583471144307185,6.0,C+
0901100011338,2.0,3170.0,2054.0,849.0,9.35,818.0,802.0,3.85,803.0,303.0,319.0,216.0,0.451873263031146,4.0,C-
0901100011342,0.0,1053.0,736.0,422.0,10.34,318.0,314.0,3.25,311.0,98.0,125.0,91.0,0.478577830006899,4.0,C-
0901100011357,2.0,7707.0,4832.0,2687.0,10.39,2103.0,2080.0,3.56,2076.0,865.0,949.0,631.0,0.500490258759978,5.0,C
0901100011361,1.0,4460.0,2950.0,1706.0,10.57,1254.0,1223.0,3.47,1241.0,615.0,636.0,462.0,0.533176501056184,5.0,C
0901100011376,3.0,6883.0,4430.0,2787.0,11.05,2012.0,1917.0,3.36,1976.0,959.0,960.0,654.0,0.527620486703628,5.0,C
0901100011380,1.0,1185.0,698.0,219.0,8.48,290.0,269.0,4.07,275.0,114.0,31.0,9.0,0.346713878200703,2.0,D
0901100011395,0.0,1021.0,594.0,115.0,7.34,249.0,228.0,4.09,217.0,63.0,24.0,7.0,0.289411218594467,2.0,D
0901100011412,4.0,2347.0,1390.0,415.0,8.32,529.0,502.0,4.37,514.0,212.0,116.0,47.0,0.372325498629964,2.0,D
0901100011427,1.0,5154.0,3479.0,1753.0,10.02,1240.0,1210.0,4.14,1205.0,479.0,505.0,365.0,0.481768743470565,4.0,C-
0901100011431,3.0,3666.0,2284.0,776.0,8.88,887.0,851.0,4.13,836.0,304.0,185.0,105.0,0.38053000666212,3.0,D+
0901100011446,2.0,3527.0,2331.0,944.0,9.37,871.0,845.0,4.03,845.0,308.0,281.0,190.0,0.428684885644991,4.0,C-
0901100011450,1.0,2170.0,1285.0,416.0,8.66,513.0,465.0,4.21,479.0,173.0,96.0,40.0,0.359207690980353,2.0,D
0901100011465,1.0,3652.0,2391.0,1314.0,10.58,1016.0,937.0,3.56,1005.0,481.0,508.0,379.0,0.519300535123462,5.0,C
090110001147A,2.0,4416.0,2820.0,1421.0,9.93,1075.0,1063.0,4.01,1066.0,466.0,492.0,345.0,0.49793311823658,5.0,C
0901100011484,1.0,5516.0,3798.0,1767.0,9.9,1321.0,1294.0,4.15,1303.0,528.0,507.0,327.0,0.46666364701312,4.0,C-
0901100011499,1.0,5793.0,3738.0,1510.0,9.19,1395.0,1355.0,4.14,1358.0,486.0,434.0,304.0,0.42493295138622,3.0,D+
0901100011535,0.0,356.0,219.0,57.0,7.89,91.0,80.0,3.91,78.0,24.0,4.0,0.0,0.285999024921932,2.0,D
090110001154A,0.0,1931.0,1181.0,539.0,9.5,496.0,490.0,3.88,488.0,203.0,204.0,138.0,0.466895001028463,4.0,C-
090110011072A,1.0,4780.0,3318.0,1479.0,9.59,989.0,958.0,4.83,965.0,339.0,302.0,189.0,0.43482616277017,4.0,C-
0901100111037,1.0,4093.0,2721.0,1105.0,9.46,876.0,868.0,4.67,862.0,289.0,243.0,143.0,0.419148468401861,3.0,D+
0901100111041,1.0,4437.0,2875.0,1127.0,9.3,954.0,934.0,4.65,932.0,322.0,250.0,152.0,0.412755035471653,3.0,D+
0901100210787,0.0,1320.0,896.0,389.0,9.35,329.0,321.0,3.99,327.0,132.0,108.0,77.0,0.444977396473707,4.0,C-
0901100210791,0.0,375.0,251.0,80.0,9.17,83.0,82.0,4.52,80.0,41.0,32.0,26.0,0.468406749554701,4.0,C-
0901100211003,1.0,9254.0,6140.0,2707.0,9.45,2244.0,2199.0,4.1,2199.0,999.0,804.0,562.0,0.46228248267289,4.0,C-
0901100211018,1.0,3158.0,2291.0,1006.0,9.57,771.0,749.0,4.07,753.0,339.0,284.0,210.0,0.469341247119121,4.0,C-
0901100211022,2.0,2288.0,1568.0,677.0,9.58,559.0,544.0,4.08,543.0,243.0,204.0,142.0,0.459686337411745,4.0,C-
090110021115A,1.0,7659.0,5015.0,2078.0,9.29,1870.0,1839.0,4.09,1837.0,749.0,614.0,419.0,0.441836915741075,4.0,C-
0901100240734,1.0,2350.0,1586.0,732.0,9.87,568.0,555.0,4.13,557.0,241.0,192.0,120.0,0.457553998180388,4.0,C-
0901100240749,0.0,224.0,152.0,77.0,10.12,57.0,57.0,3.93,56.0,25.0,23.0,15.0,0.486832028524921,5.0,C
0901100241183,0.0,942.0,613.0,279.0,9.83,225.0,216.0,4.19,220.0,90.0,69.0,45.0,0.44195806575945,4.0,C-
0901100241408,0.0,652.0,408.0,134.0,8.79,149.0,147.0,4.38,146.0,49.0,27.0,18.0,0.376872770017067,3.0,D+
0901100260965,5.0,4287.0,2749.0,1044.0,9.13,1053.0,1026.0,4.03,1020.0,468.0,350.0,224.0,0.43979054259422,4.0,C-
